"","MSSubClass_20","MSSubClass_30","MSSubClass_50","MSSubClass_60","MSSubClass_120","MSSubClass_160","MSZoning_C..all.","MSZoning_FV","MSZoning_RL","MSZoning_RM","LotFrontage","LotArea","Street_Pave","LotShape_IR2","LandContour_Bnk","LandContour_HLS","Utilities_AllPub","LotConfig_CulDSac","LotConfig_FR2","LandSlope_Mod","LandSlope_Sev","Neighborhood_BrkSide","Neighborhood_ClearCr","Neighborhood_Crawfor","Neighborhood_Edwards","Neighborhood_MeadowV","Neighborhood_Mitchel","Neighborhood_NoRidge","Neighborhood_NridgHt","Neighborhood_Somerst","Neighborhood_StoneBr","Neighborhood_Veenker","Condition1_Artery","Condition1_Norm","Condition1_PosA","Condition1_PosN","Condition1_RRAe","Condition1_RRAn","Condition1_RRNn","Condition2_PosA","Condition2_PosN","BldgType_1Fam","BldgType_Twnhs","BldgType_TwnhsE","HouseStyle_1.5Unf","HouseStyle_2.5Fin","HouseStyle_2.5Unf","HouseStyle_2Story","OverallQual_1","OverallQual_2","OverallQual_3","OverallQual_4","OverallQual_5","OverallQual_7","OverallQual_8","OverallQual_9","OverallQual_10","OverallCond_3","OverallCond_4","OverallCond_5","OverallCond_7","OverallCond_8","OverallCond_9","YearBuilt","YearRemodAdd","RoofStyle_Gambrel","RoofMatl_Membran","RoofMatl_Metal","RoofMatl_WdShngl","Exterior1st_BrkComm","Exterior1st_BrkFace","Exterior1st_CemntBd","Exterior1st_HdBoard","Exterior1st_ImStucc","Exterior1st_Stone","Exterior1st_VinylSd","Exterior1st_Wd.Sdng","Exterior2nd_CBlock","Exterior2nd_CmentBd","Exterior2nd_ImStucc","Exterior2nd_Other","Exterior2nd_VinylSd","MasVnrType_BrkCmn","MasVnrType_Stone","MasVnrArea","ExterQual_Ex","ExterQual_TA","ExterCond_Ex","ExterCond_Fa","ExterCond_Po","Foundation_CBlock","Foundation_PConc","Foundation_Stone","Foundation_Wood","BsmtQual_Ex","BsmtQual_TA","BsmtCond_Po","BsmtExposure_Gd","BsmtExposure_No","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_Unf","BsmtFinSF1","BsmtFinType2_ALQ","BsmtFinType2_BLQ","BsmtFinSF2","TotalBsmtSF","Heating_GasA","Heating_GasW","Heating_Grav","HeatingQC_Ex","HeatingQC_TA","CentralAir_N","CentralAir_Y","Electrical_SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual_Ex","KitchenQual_TA","TotRmsAbvGrd","Functional_Maj2","Functional_Mod","Functional_Sev","Functional_Typ","Fireplaces","FireplaceQu_Ex","FireplaceQu_Po","GarageType_2Types","GarageType_Basment","GarageType_BuiltIn","GarageYrBlt","GarageFinish_Unf","GarageCars","GarageArea","GarageQual_Ex","GarageQual_Fa","GarageQual_Gd","PavedDrive_Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MoSold","YrSold","SaleType_Con","SaleType_ConLD","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD","SaleCondition_Abnorml","SaleCondition_Family","salePrices"
"314",0,0,0,1,0,0,0,0,1,0,0.407821229050279,0.168511826780496,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1980,1980,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.201741654571843,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.302447552447552,0,0,0,0.263568309419838,1,0,0,0,1,0,1,1,0.234939759036145,0.581113801452784,0,0.464993090741594,0.333333333333333,0,0.5,0.5,0.5,0.333333333333333,1,0,0.666666666666667,0,0,0,1,0.25,0,0,0,0,0,1983,0,0.4,0.325268817204301,0,0,0,1,0.331034482758621,0.262803234501348,0,0,0,0,8,2009,0,0,0,0,0,1,0,0,12.4684407561441
"315",0,0,0,1,0,0,0,1,0,0,0.301675977653631,0.110853572508314,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2006,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.339363693075483,1,0,0,1,0,0,1,1,0.216293746414228,0.421791767554479,0,0.374251497005988,0,0,0.5,0.5,0.375,0.333333333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,0,2006,0,0.6,0.688844086021505,0,0,0,1,0.239080459770115,0.0619946091644205,0,0,0,0,12,2007,0,0,0,0,0,1,0,0,12.5061809416774
"316",0,0,0,1,0,0,0,0,1,0,0.385474860335196,0.123810483580714,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1993,1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18577648766328,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.431381118881119,0,0,0,0.420149719276357,1,0,0,1,0,0,1,1,0.29776247848537,0.616949152542373,0,0.532473514509443,0.333333333333333,0,0.5,0.5,0.5,0.333333333333333,0,0,0.583333333333333,0,0,0,1,0.25,0,0,0,0,0,1993,0,0.6,0.440860215053763,0,0,0,1,0.390804597701149,0.0808625336927224,0.246575342465753,0,0,0,4,2009,0,0,0,0,0,1,0,0,12.4684407561441
"317",0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.184492017103123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1980,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163280116110305,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.452797202797203,0,0,0,0.427947598253275,1,0,0,0,1,0,1,1,0.326448651749857,0,0,0.262091202210963,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0.5,0,0,0,0,0,1980,1,0.4,0.395161290322581,0,0,0,1,0.267816091954023,0.0646900269541779,0,0,0,0,6,2009,0,0,0,0,0,1,0,0,12.1415394577117
"318",0,0,0,1,0,0,0,0,1,0,0.502793296089385,0.215358258591152,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2006,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.268505079825835,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.389582033686837,1,0,0,1,0,0,1,1,0.262478485370052,0.652300242130751,0,0.520958083832335,0,0,0.75,0.5,0.5,0.333333333333333,0,0,0.583333333333333,0,0,0,1,0,0,0,0,0,0,2006,0,0.6,0.564516129032258,0,0,0,1,0.275862068965517,0.207547169811321,0,0,0,0,9,2006,0,0,0,1,0,0,0,0,12.7444472862813
"319",0,0,0,1,0,0,0,0,1,0,0.435754189944134,0.155468536300946,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2004,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.281567489114659,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.423951048951049,0,0,0,0.354335620711167,1,0,0,1,0,0,1,1,0.230063109581182,0.645036319612591,0,0.491478581298941,0.333333333333333,0,0.5,0.5,0.5,0.333333333333333,0,0,0.666666666666667,0,0,0,1,0.25,0,0,0,0,1,2004,0,0.6,0.586021505376344,0,0,0,1,0.211494252873563,0.207547169811321,0,0,0,0,6,2007,0,0,0,0,0,1,0,0,12.7770550169707
"320",0,0,0,1,0,0,0,0,1,0,0.363128491620112,0.130720836152661,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1986,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124818577648766,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0122377622377622,1,0,0.965923984272608,0.46849656893325,1,0,0,1,0,0,1,1,0.349684452094091,0.569975786924939,0,0.551819438046983,0.333333333333333,0,0.5,0.5,0.5,0.333333333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,0,1987,0,0.4,0.387096774193548,0,0,0,1,0.231034482758621,0.129380053908356,0,0,0,0,8,2007,0,0,0,0,0,1,0,0,12.6148688659846
"321",1,0,0,0,0,0,0,0,0,1,0.156424581005587,0.0650724867191662,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1955,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.111888111888112,0,0,0,0.362445414847162,1,0,0,1,0,0,1,1,0.237808376362593,0,0,0.190925840626439,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1955,1,0.2,0.147849462365591,0,1,0,1,0.163218390804598,0.132075471698113,0,0,0,0,7,2006,0,0,0,0,0,1,0,0,11.7454330366774
"322",0,0,0,0,0,0,0,0,1,0,0.418994413407821,0.14360576438577,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1967,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.217706821480406,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.221459762944479,1,0,0,1,0,0,1,1,0.448651749856569,0.523002421307506,0,0.608935974205435,0,0,0.5,0.5,0.625,0.333333333333333,0,0,0.75,0,0,0,1,0.25,0,0,0,0,1,1961,0,0.4,0.379032258064516,0,0,0,1,0.275862068965517,0,0,0,0,0,6,2010,0,0,0,0,0,1,0,0,12.3966971373617
"323",0,0,0,0,0,0,0,0,0,1,0.162011173184358,0.0532673010754236,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1941,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0506993006993007,0,0,0,0.224578914535246,1,0,0,0,0,1,0,0,0.134538152610442,0,0,0.108014739751267,0,0,0.25,0,0.25,0.333333333333333,0,1,0.25,0,0,0,1,0,0,0,0,0,0,1941,1,0.4,0.241935483870968,0,0,0,1,0,0,0.417808219178082,0,0,0,12,2007,0,0,0,0,0,1,0,0,11.3736748918235
"324",0,0,0,0,1,0,0,0,1,0,0.0614525139664804,0.137429636774593,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1993,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.707604895104895,0,0,0,0.536182158452901,1,0,0,1,0,0,1,1,0.397303499713138,0,0,0.318977429755873,0.666666666666667,0,0.25,0.5,0.125,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0.5,0,0,0,0,0,1993,0,0.4,0.317876344086022,0,0,0,1,0.140229885057471,0.0404312668463612,0,0,0,0,5,2008,1,0,0,0,0,0,0,0,12.6885018811895
"325",1,0,0,0,0,0,0,0,1,0,0.329608938547486,0.148284648939693,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1960,1960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12699564586357,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.246940559440559,0,0,0,0.431378665003119,1,0,0,0,1,0,1,1,0.300917957544464,0,0,0.241593735605712,0,0,0.25,0.5,0.375,0.333333333333333,0,1,0.416666666666667,0,0,0,1,0,0,0,0,0,0,1960,0,0.2,0.196236559139785,0,0,0,1,0,0.0606469002695418,0,0,0,0,4,2006,0,0,0,0,0,1,0,0,11.886218559372
"326",0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.152430860482861,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.263256394260761,1,0,0,0,0,1,0,0,0.318703384968445,0.33365617433414,0,0.414555504375864,0,0,0.5,0,0.625,0.333333333333333,0,0,0.666666666666667,0,0,0,1,0,0,0,0,0,0,1930,1,0.4,0.296370967741935,0,0,0,1,0,0.0808625336927224,0.458904109589041,0,0,0,7,2009,0,0,0,0,0,1,0,0,12.276069679344
"327",0,0,0,0,0,0,0,0,0,1,0.217877094972067,0.0734512892126517,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1920,1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.185901434809732,1,0,0,0,1,1,0,1,0.0751577739529547,0.28861985472155,0,0.197604790419162,0,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1920,1,0.2,0.127016129032258,0,1,0,0,0,0,0.23458904109589,0,0,0,7,2009,0,0,0,0,0,1,0,0,11.2644769261024
"328",0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.134233598710068,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1964,1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0609579100145138,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0174825174825175,0,0,0.17300131061599,0.538989394884591,1,0,0,0,1,0,1,1,0.399885255306942,0,0,0.321050207277752,0,0.5,0.5,0,0.75,0.666666666666667,0,1,0.666666666666667,0,0,0,1,0,0,0,0,0,0,2002,1,0.2,0.236559139784946,0,0,0,1,0.17816091954023,0,0,0,0,0,11,2007,0,0,0,0,0,1,0,0,11.6868871754197
"329",1,0,0,0,0,0,0,0,1,0,0.273743016759777,0.0989908005931386,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.369755244755245,0,0,0,0.329382407985028,1,0,0,0,0,0,1,1,0.207114170969593,0,0,0.16628281897743,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1958,0,0.2,0.206989247311828,0,0,0,1,0,0,0,0,0,0,8,2007,0,0,0,0,0,1,0,0,11.8422364063316
"330",1,0,0,0,0,0,0,0,1,0,0.357541899441341,0.134679892313672,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2003,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.214804063860668,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.491258741258741,0,0,0.31389252948886,1,1,0,0,1,0,0,1,1,0.3714859437751,0,0,0.29824965453708,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0.25,0,0,0,0,0,2003,0,0.6,0.591397849462366,0,0,0,1,0,0,0,0,0,0,10,2009,0,0,0,0,0,1,0,0,12.5567330382639
"331",0,0,0,0,1,0,0,0,0,1,0.212290502793296,0.0993075250860195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2004,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.105950653120464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.314685314685315,0,0,0,0.423580786026201,1,0,0,1,0,0,1,1,0.293746414228342,0,0,0.235836020267158,0.333333333333333,0,0.5,0,0.25,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,2004,0,0.4,0.325268817204301,0,0,0,1,0.220689655172414,0.0404312668463612,0,0,0,0,7,2008,0,0,0,0,0,1,0,0,12.2404789031537
"332",0,0,0,1,0,0,0,0,1,0,0.212290502793296,0.111458228358359,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.361888111888112,0,0,0,0.294135995009357,1,0,0,0,0,0,1,1,0.174698795180723,0.336561743341404,0,0.300322432058959,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0,1,0.416666666666667,0,0,0,1,0.5,0,0,0,0,0,1998,0,0.4,0.317204301075269,0,0,0,1,0.114942528735632,0.0512129380053908,0,0,0,0,7,2008,0,0,0,0,0,1,0,0,12.1652558593297
"333",1,0,0,0,0,0,0,0,1,0,0.363128491620112,0.185096672953168,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2005,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.145137880986938,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.545891608391608,0,0,0,0.599500935745477,1,0,0,1,0,0,1,1,0.455536431440046,0,0,0.365730078304929,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,0,2005,0,0.6,0.454301075268817,0,0,0,1,0.204597701149425,0.068733153638814,0,0,0,0,7,2007,0,0,0,0,0,1,0,0,12.8411324514879
"334",1,0,0,0,0,0,0,0,1,0,0.273743016759777,0.112797109169174,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2002,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0820029027576197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.354020979020979,0,0,0,0.479101684341859,1,0,0,1,0,0,1,1,0.344807802639128,0,0,0.27683095347766,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0,0,0,0,0,0,2002,0,0.4,0.35752688172043,0,0,0,1,0.220689655172414,0.0997304582210243,0,0,0,0,12,2008,0,0,0,0,0,1,0,0,12.2737359668903
"335",1,0,0,0,0,0,0,0,1,0,0.391061452513966,0.184923914138869,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1984,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0930944055944056,0,0,0,0.376793512164691,1,0,0,1,0,0,1,1,0.369191049913941,0,0,0.296407185628743,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1984,0,0.4,0.295698924731183,0,0,0,1,0.124137931034483,0.0606469002695418,0,0,0,0,5,2006,0,0,0,0,0,1,0,0,12.2185001037881
"336",1,0,0,0,0,0,0,0,1,0,0.251396648044693,0.159801903226271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1958,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.127721335268505,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.255681818181818,0,0,0,0.378976918278228,1,0,0,0,1,0,1,0,0.252725186460126,0,0,0.202901888530631,0,0,0.25,0,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1958,1,0.2,0.199596774193548,0,0,0,1,0,0,0,0,0.40625,0,6,2009,0,0,0,0,0,1,0,0,11.9511868474935
"337",0,0,0,1,0,0,0,0,1,0,0.357541899441341,0.185586156260348,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2002,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.301621958827199,1,0,0,1,0,0,1,1,0.189041881812966,0.443099273607748,0,0.362505757715339,0,0,0.5,0.5,0.5,0.333333333333333,0,0,0.583333333333333,0,0,0,1,0,0,0,0,0,0,2002,0,0.4,0.289650537634409,0,0,0,1,0.155172413793103,0,0,0,0,0,4,2010,0,0,0,0,0,1,0,0,12.220473454338
"338",1,0,0,0,0,0,0,0,0,0,0.217877094972067,0.10221563179338,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1950,1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.224890829694323,1,0,0,0,0,0,1,1,0.145438898450947,0,0,0.116766467065868,0,0,0.25,0,0.25,0.333333333333333,0,1,0.166666666666667,0,0,0,1,0,0,0,0,0,0,1950,1,0.2,0.19758064516129,0,0,0,0,0.28735632183908,0,0.0410958904109589,0,0,0,9,2009,0,0,0,0,0,1,0,0,11.314486721294
"339",0,0,0,0,0,0,0,0,1,0,0.269864778292886,0.104288737564965,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1949,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246734397677794,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.202524383247275,0,0,0.162597881160755,0,0,0.5,0,0.25,0.666666666666667,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1949,1,0.4,0.268817204301075,0,0,0,1,0,0,0,0,0,0,5,2006,0,0,0,0,0,1,0,0,11.3794055008518
"340",0,0,0,0,1,0,0,0,1,0,0.23463687150838,0.108679690761722,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2005,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447024673439768,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0122377622377622,0,0,0,0.525265127885215,1,0,0,1,0,0,1,1,0.387263339070568,0,0,0.310916628281898,0,0,0.5,0,0.25,0.333333333333333,1,0,0.333333333333333,0,0,0,1,0.25,1,0,0,0,0,2005,0,0.4,0.379032258064516,0,0,0,1,0.568965517241379,0.0970350404312668,0,0,0,0,7,2008,0,0,0,0,0,1,0,0,12.4912553471553
"341",0,0,0,0,0,1,0,0,0,1,0.0837988826815642,0.0186003656728236,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1976,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0563811188811189,0,1,0.152031454783748,0.167186525265128,1,0,0,0,1,0,1,1,0.0579460699942628,0.278934624697337,0,0.17918010133579,0,0,0.25,0.5,0.375,0.333333333333333,0,1,0.166666666666667,0,0,0,1,0,0,0,0,0,0,1976,1,0.2,0.225806451612903,0,0,0,1,0.209195402298851,0,0,0,0,0,4,2010,0,0,0,0,0,1,0,0,11.3504183001091
"342",0,0,1,0,0,0,0,0,1,0,0.245810055865922,0.073926375951973,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1939,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.303181534622583,1,0,0,0,0,0,1,1,0.183017785427424,0.292978208232446,0,0.286273606632888,0,0,0.25,0,0.375,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,1939,1,0.2,0.209677419354839,0,0,0,1,0,0,0,0,0,0,10,2006,0,0,0,0,0,1,0,0,11.8508323862248
